STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net official development assistance and official aid received (constant 2023 US$),0,WB_WDI,PU,8.267822265625E7,A,Annual,Vanuatu,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_ODA_ALLD_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net official development assistance and official aid received (current US$),0,WB_WDI,PU,9.28865737915039E7,A,Annual,Vanuatu,Net official development assistance and official aid received (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_ODA_ODAT_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net official development assistance received (constant 2023 US$),0,WB_WDI,PU,8.267822265625E7,A,Annual,Vanuatu,Net official development assistance received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_ODA_ODAT_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net official development assistance received (current US$),0,WB_WDI,PU,9.28865737915039E7,A,Annual,Vanuatu,Net official development assistance received (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_NFL_UNDP_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Net official flows from UN agencies, UNDP (current US$)",0,WB_WDI,PU,150000.005960464,A,Annual,Vanuatu,"Net official flows from UN agencies, UNDP (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_DT_NFL_WHOL_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Net official flows from UN agencies, WHO (current US$)",0,WB_WDI,PU,1100000.02384186,A,Annual,Vanuatu,"Net official flows from UN agencies, WHO (current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_BN_GSR_FCTY_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Net primary income (BoP, current US$)",0,WB_WDI,PU,-1.9021312976753697E7,A,Annual,Vanuatu,"Net primary income (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_GSR_NFCY_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net primary income (Net income from abroad) (current LCU),0,WB_WDI,PU,-1.7018217E9,A,Annual,Vanuatu,Net primary income (Net income from abroad) (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_GSR_NFCY_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net primary income (Net income from abroad) (current US$),0,WB_WDI,PU,-1.9021320495808348E7,A,Annual,Vanuatu,Net primary income (Net income from abroad) (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_BN_TRF_CURR_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Net secondary income (BoP, current US$)",0,WB_WDI,PU,1.25460238170032E7,A,Annual,Vanuatu,"Net secondary income (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_TRF_NCTR_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net secondary income (Net current transfers from abroad) (current LCU),0,WB_WDI,PU,1.1224827E9,A,Annual,Vanuatu,Net secondary income (Net current transfers from abroad) (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_TRF_NCTR_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Net secondary income (Net current transfers from abroad) (current US$),0,WB_WDI,PU,1.2546028287041055E7,A,Annual,Vanuatu,Net secondary income (Net current transfers from abroad) (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_BN_GSR_MRCH_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Net trade in goods (BoP, current US$)",0,WB_WDI,PU,-1.92718845846583E8,A,Annual,Vanuatu,"Net trade in goods (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_BN_GSR_GNFS_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Net trade in goods and services (BoP, current US$)",0,WB_WDI,PU,-5.44814802062565E7,A,Annual,Vanuatu,"Net trade in goods and services (BoP, current US$)",Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_IC_BUS_NDNS_ZS,_T,_T,_T,DT_10P3PS_SUB,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,"New business density (new registrations per 1,000 people ages 15-64)",0,WB_WDI,PU,0.514167396228513,A,Annual,Vanuatu,"New business density (new registrations per 1,000 people ages 15-64)",Total,All age ranges or no breakdown by age,Total,Deaths per 1 000 persons in the same subgroup,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_IC_BUS_NREG,_T,_T,_T,BS,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,New businesses registered (number),0,WB_WDI,PU,74.0,A,Annual,Vanuatu,New businesses registered (number),Total,All age ranges or no breakdown by age,Total,Business,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_VAC_TTNS_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Newborns protected against tetanus (%),0,WB_WDI,PU,75.0,A,Annual,Vanuatu,Newborns protected against tetanus (%),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_ZG_AR5,_T,_T,_T,PC,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),0,WB_WDI,PU,39.92537313432835,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),Total,All age ranges or no breakdown by age,Total,Percentage change,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),0,WB_WDI,PU,0.1125,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_AG_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),0,WB_WDI,PU,0.1035,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_BU_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),0,WB_WDI,PU,0.0012,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_FE_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),0,WB_WDI,PU,0.0,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_IC_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),0,WB_WDI,PU,1.0E-4,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_IP_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),0,WB_WDI,PU,0.0034,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_PI_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),0,WB_WDI,PU,1.0E-4,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_TR_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),0,WB_WDI,PU,0.0011,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_EN_GHG_N2O_WA_MT_CE_AR5,_T,_T,_T,MTCO2E,_Z,_Z,_Z,2011,_Z,NUMBER,2,WB_WDI,P1Y,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),0,WB_WDI,PU,0.003,A,Annual,Vanuatu,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),Total,All age ranges or no breakdown by age,Total,Megatonnes of CO2-equivalent,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_1014,_T,Y10T14,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of deaths ages 10-14 years,0,WB_WDI,PU,11.0,A,Annual,Vanuatu,Number of deaths ages 10-14 years,Total,10 to 14 years old,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_1519,_T,Y15T19,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of deaths ages 15-19 years,0,WB_WDI,PU,23.0,A,Annual,Vanuatu,Number of deaths ages 15-19 years,Total,15 to 19 years old,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_2024,_T,Y20T24,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of deaths ages 20-24 years,0,WB_WDI,PU,27.0,A,Annual,Vanuatu,Number of deaths ages 20-24 years,Total,20 to 24 years old,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_0509,_T,Y5T9,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of deaths ages 5-9 years,0,WB_WDI,PU,15.0,A,Annual,Vanuatu,Number of deaths ages 5-9 years,Total,5 to 9 years old,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_IMRT,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of infant deaths,0,WB_WDI,PU,133.0,A,Annual,Vanuatu,Number of infant deaths,Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_MMR_DTHS,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of maternal deaths,0,WB_WDI,PU,9.0,A,Annual,Vanuatu,Number of maternal deaths,Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_NMRT,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of neonatal deaths,0,WB_WDI,PU,78.0,A,Annual,Vanuatu,Number of neonatal deaths,Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_DTH_MORT,_T,_T,_T,DT,_Z,_Z,_Z,2011,_Z,COUNT,2,WB_WDI,P1Y,Number of under-five deaths,0,WB_WDI,PU,160.0,A,Annual,Vanuatu,Number of under-five deaths,Total,All age ranges or no breakdown by age,Total,Deaths,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_PA_NUS_FCRF,_T,_T,_T,XDC_USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Official exchange rate (LCU per US$, period average)",0,WB_WDI,PU,89.46916666666668,A,Annual,Vanuatu,"Official exchange rate (LCU per US$, period average)",Total,All age ranges or no breakdown by age,Total,Domestic currency per US dollar,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_NY_GDP_PETR_RT_ZS,_T,_T,_T,PT_GDP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Oil rents (% of GDP),0,WB_WDI,PU,0.0,A,Annual,Vanuatu,Oil rents (% of GDP),Total,All age ranges or no breakdown by age,Total,Percentage of GDP,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TX_VAL_MMTL_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Ores and metals exports (% of merchandise exports),0,WB_WDI,PU,1.569238075068255,A,Annual,Vanuatu,Ores and metals exports (% of merchandise exports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_TM_VAL_MMTL_ZS_UN,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Ores and metals imports (% of merchandise imports),0,WB_WDI,PU,0.5399788379511511,A,Annual,Vanuatu,Ores and metals imports (% of merchandise imports),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_XPN_OTHR_ZS,_T,_T,_T,PT_EXPS,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Other expense (% of expense),0,WB_WDI,PU,3.239255317105036,A,Annual,Vanuatu,Other expense (% of expense),Total,All age ranges or no breakdown by age,Total,Percentage of expense,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_GC_XPN_OTHR_CN,_T,_T,_T,XDC,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Other expense (current LCU),0,WB_WDI,PU,5.058E8,A,Annual,Vanuatu,Other expense (current LCU),Total,All age ranges or no breakdown by age,Total,Domestic currency,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,Out-of-pocket expenditure (% of current health expenditure),0,WB_WDI,PU,8.49025154,A,Annual,Vanuatu,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_XPD_OOPC_PC_CD,_T,_T,_T,USD,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,Out-of-pocket expenditure per capita (current US$),0,WB_WDI,PU,9.66341724,A,Annual,Vanuatu,Out-of-pocket expenditure per capita (current US$),Total,All age ranges or no breakdown by age,Total,US dollars,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_XPD_OOPC_PP_CD,_T,_T,_T,PPP,_Z,_Z,_Z,2011,_Z,CUR,2,WB_WDI,P1Y,"Out-of-pocket expenditure per capita, PPP (current international $)",0,WB_WDI,PU,8.60181985798329,A,Annual,Vanuatu,"Out-of-pocket expenditure per capita, PPP (current international $)",Total,All age ranges or no breakdown by age,Total,Purchasing Power Parities,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_ODFC_ZS,_T,_T,_T,PT_POP,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,People practicing open defecation (% of population),0,WB_WDI,PU,2.06586729759214,A,Annual,Vanuatu,People practicing open defecation (% of population),Total,All age ranges or no breakdown by age,Total,Percentage of population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VUT,WB_WDI_SH_STA_ODFC_RU_ZS,_T,_T,_T,PT_POP_RUR,_Z,_Z,_Z,2011,_Z,RATIO,2,WB_WDI,P1Y,"People practicing open defecation, rural (% of rural population)",0,WB_WDI,PU,2.57299225525662,A,Annual,Vanuatu,"People practicing open defecation, rural (% of rural population)",Total,All age ranges or no breakdown by age,Total,Percentage of rural population,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
